image_url,title,perf_date,perf_time,day_of_week,venue,perf_link,duration,category,rating,website,event
https://eventotron.imgix.net/06-07-2019-185558-6748.jpg,Redirect: A Cabaret,16/08/2019,19:15,Friday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21123,75 ,Cabaret/Variety,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/06-07-2019-185558-6748.jpg,Redirect: A Cabaret,20/08/2019,16:00,Tuesday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21124,75 ,Cabaret/Variety,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/06-07-2019-185558-6748.jpg,Redirect: A Cabaret,22/08/2019,16:15,Thursday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21125,75 ,Cabaret/Variety,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/06-07-2019-185558-6748.jpg,Redirect: A Cabaret,23/08/2019,21:15,Friday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21126,75 ,Cabaret/Variety,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/06-07-2019-185558-6748.jpg,Redirect: A Cabaret,24/08/2019,18:30,Saturday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21127,75 ,Cabaret/Variety,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/05-03-2019-220614-3708.jpg,Wear and Tear,16/08/2019,15:00,Friday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21128,60 ,Physical theatre,Family Friendly,www.thebkpk.com,BYOV
https://eventotron.imgix.net/05-03-2019-220614-3708.jpg,Wear and Tear,17/08/2019,15:00,Saturday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21129,60 ,Physical theatre,Family Friendly,www.thebkpk.com,BYOV
https://eventotron.imgix.net/05-03-2019-220614-3708.jpg,Wear and Tear,18/08/2019,20:00,Sunday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21130,60 ,Physical theatre,Family Friendly,www.thebkpk.com,BYOV
https://eventotron.imgix.net/05-03-2019-220614-3708.jpg,Wear and Tear,19/08/2019,18:15,Monday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21131,60 ,Physical theatre,Family Friendly,www.thebkpk.com,BYOV
https://eventotron.imgix.net/05-03-2019-220614-3708.jpg,Wear and Tear,21/08/2019,21:30,Wednesday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21132,60 ,Physical theatre,Family Friendly,www.thebkpk.com,BYOV
https://eventotron.imgix.net/05-03-2019-220614-3708.jpg,Wear and Tear,22/08/2019,20:45,Thursday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21133,60 ,Physical theatre,Family Friendly,www.thebkpk.com,BYOV
https://eventotron.imgix.net/05-03-2019-220614-3708.jpg,Wear and Tear,23/08/2019,19:45,Friday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21134,60 ,Physical theatre,Family Friendly,www.thebkpk.com,BYOV
https://eventotron.imgix.net/05-03-2019-220614-3708.jpg,Wear and Tear,24/08/2019,17:00,Saturday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21135,60 ,Physical theatre,Family Friendly,www.thebkpk.com,BYOV
https://eventotron.imgix.net/05-22-2019-230959-8372.jpg,Flight,16/08/2019,13:45,Friday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21136,50 ,Physical theatre,Family Friendly,www.FlightThePlay.com,BYOV
https://eventotron.imgix.net/05-22-2019-230959-8372.jpg,Flight,17/08/2019,16:30,Saturday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21137,50 ,Physical theatre,Family Friendly,www.FlightThePlay.com,BYOV
https://eventotron.imgix.net/05-22-2019-230959-8372.jpg,Flight,18/08/2019,14:00,Sunday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21138,50 ,Physical theatre,Family Friendly,www.FlightThePlay.com,BYOV
https://eventotron.imgix.net/05-22-2019-230959-8372.jpg,Flight,20/08/2019,19:30,Tuesday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21139,50 ,Physical theatre,Family Friendly,www.FlightThePlay.com,BYOV
https://eventotron.imgix.net/05-22-2019-230959-8372.jpg,Flight,22/08/2019,18:00,Thursday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21140,50 ,Physical theatre,Family Friendly,www.FlightThePlay.com,BYOV
https://eventotron.imgix.net/05-22-2019-230959-8372.jpg,Flight,24/08/2019,12:00,Saturday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21141,50 ,Physical theatre,Family Friendly,www.FlightThePlay.com,BYOV
https://eventotron.imgix.net/05-22-2019-222904-2823.jpg,Three,15/08/2019,20:00,Thursday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21142,50 ,Physical theatre,Parental Guidance (14+),www.bossyflyer.com,BYOV
https://eventotron.imgix.net/05-22-2019-222904-2823.jpg,Three,16/08/2019,16:30,Friday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21143,50 ,Physical theatre,Parental Guidance (14+),www.bossyflyer.com,BYOV
https://eventotron.imgix.net/05-22-2019-222904-2823.jpg,Three,18/08/2019,18:30,Sunday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21144,50 ,Physical theatre,Parental Guidance (14+),www.bossyflyer.com,BYOV
https://eventotron.imgix.net/05-22-2019-222904-2823.jpg,Three,19/08/2019,17:00,Monday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21145,50 ,Physical theatre,Parental Guidance (14+),www.bossyflyer.com,BYOV
https://eventotron.imgix.net/05-22-2019-222904-2823.jpg,Three,21/08/2019,20:15,Wednesday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21146,50 ,Physical theatre,Parental Guidance (14+),www.bossyflyer.com,BYOV
https://eventotron.imgix.net/05-22-2019-222904-2823.jpg,Three,23/08/2019,17:00,Friday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21147,50 ,Physical theatre,Parental Guidance (14+),www.bossyflyer.com,BYOV
https://eventotron.imgix.net/05-27-2019-231910-4310.jpg,Hack,15/08/2019,23:15,Thursday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21148,90 ,Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-27-2019-231910-4310.jpg,Hack,16/08/2019,21:15,Friday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21149,90 ,Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-27-2019-231910-4310.jpg,Hack,17/08/2019,13:00,Saturday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21150,90 ,Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-27-2019-231910-4310.jpg,Hack,19/08/2019,21:45,Monday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21151,90 ,Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-27-2019-231910-4310.jpg,Hack,20/08/2019,21:15,Tuesday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21152,90 ,Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-27-2019-231910-4310.jpg,Hack,21/08/2019,18:15,Wednesday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21153,90 ,Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-27-2019-231910-4310.jpg,Hack,22/08/2019,22:30,Thursday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21154,90 ,Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-27-2019-231910-4310.jpg,Hack,23/08/2019,23:15,Friday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21155,90 ,Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-27-2019-231910-4310.jpg,Hack,24/08/2019,13:15,Saturday,BYOV19 - 18: Sugar Swing Ballroom: Main Floor,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21156,90 ,Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-25-2019-001306-1619.jpg,Roadkill Confidential,16/08/2019,18:45,Friday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21157,70 ,Comedy/Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-25-2019-001306-1619.jpg,Roadkill Confidential,17/08/2019,17:00,Saturday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21158,70 ,Comedy/Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-25-2019-001306-1619.jpg,Roadkill Confidential,18/08/2019,17:00,Sunday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21159,70 ,Comedy/Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-25-2019-001306-1619.jpg,Roadkill Confidential,20/08/2019,15:15,Tuesday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21160,70 ,Comedy/Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-25-2019-001306-1619.jpg,Roadkill Confidential,21/08/2019,18:15,Wednesday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21161,70 ,Comedy/Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-25-2019-001306-1619.jpg,Roadkill Confidential,22/08/2019,17:00,Thursday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21162,70 ,Comedy/Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-25-2019-001306-1619.jpg,Roadkill Confidential,23/08/2019,17:00,Friday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21163,70 ,Comedy/Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-25-2019-001306-1619.jpg,Roadkill Confidential,24/08/2019,18:30,Saturday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21164,70 ,Comedy/Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-25-2019-001306-1619.jpg,Roadkill Confidential,25/08/2019,17:00,Sunday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21165,70 ,Comedy/Drama,Adult,#,BYOV
https://eventotron.imgix.net/05-28-2019-020828-1804.jpg,Artists Die of Exposure,15/08/2019,21:45,Thursday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21167,55 ,Cabaret/Variety,Adult,#,BYOV
https://eventotron.imgix.net/05-28-2019-020828-1804.jpg,Artists Die of Exposure,16/08/2019,23:45,Friday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21168,55 ,Cabaret/Variety,Adult,#,BYOV
https://eventotron.imgix.net/05-28-2019-020828-1804.jpg,Artists Die of Exposure,17/08/2019,12:00,Saturday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21169,55 ,Cabaret/Variety,Adult,#,BYOV
https://eventotron.imgix.net/05-28-2019-020828-1804.jpg,Artists Die of Exposure,18/08/2019,20:30,Sunday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21170,55 ,Cabaret/Variety,Adult,#,BYOV
https://eventotron.imgix.net/05-28-2019-020828-1804.jpg,Artists Die of Exposure,19/08/2019,17:00,Monday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21171,55 ,Cabaret/Variety,Adult,#,BYOV
https://eventotron.imgix.net/05-28-2019-020828-1804.jpg,Artists Die of Exposure,21/08/2019,21:45,Wednesday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21172,55 ,Cabaret/Variety,Adult,#,BYOV
https://eventotron.imgix.net/05-28-2019-020828-1804.jpg,Artists Die of Exposure,22/08/2019,23:45,Thursday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21173,55 ,Cabaret/Variety,Adult,#,BYOV
https://eventotron.imgix.net/05-28-2019-020828-1804.jpg,Artists Die of Exposure,23/08/2019,12:00,Friday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21174,55 ,Cabaret/Variety,Adult,#,BYOV
https://eventotron.imgix.net/05-28-2019-020828-1804.jpg,Artists Die of Exposure,24/08/2019,17:00,Saturday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21175,55 ,Cabaret/Variety,Adult,#,BYOV
https://eventotron.imgix.net/05-28-2019-020828-1804.jpg,Artists Die of Exposure,25/08/2019,15:15,Sunday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21176,55 ,Cabaret/Variety,Adult,#,BYOV
https://eventotron.imgix.net/05-27-2019-165600-9132.jpg,You Are Happy,15/08/2019,20:00,Thursday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21177,70 ,Comedy/Drama,Parental Guidance (14+),https://www.blarneyyeg.com/,BYOV
https://eventotron.imgix.net/05-27-2019-165600-9132.jpg,You Are Happy,16/08/2019,17:00,Friday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21178,70 ,Comedy/Drama,Parental Guidance (14+),https://www.blarneyyeg.com/,BYOV
https://eventotron.imgix.net/05-27-2019-165600-9132.jpg,You Are Happy,17/08/2019,22:00,Saturday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21179,70 ,Comedy/Drama,Parental Guidance (14+),https://www.blarneyyeg.com/,BYOV
https://eventotron.imgix.net/05-27-2019-165600-9132.jpg,You Are Happy,18/08/2019,15:15,Sunday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21180,70 ,Comedy/Drama,Parental Guidance (14+),https://www.blarneyyeg.com/,BYOV
https://eventotron.imgix.net/05-27-2019-165600-9132.jpg,You Are Happy,19/08/2019,15:15,Monday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21181,70 ,Comedy/Drama,Parental Guidance (14+),https://www.blarneyyeg.com/,BYOV
https://eventotron.imgix.net/05-27-2019-165600-9132.jpg,You Are Happy,20/08/2019,17:00,Tuesday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21182,70 ,Comedy/Drama,Parental Guidance (14+),https://www.blarneyyeg.com/,BYOV
https://eventotron.imgix.net/05-27-2019-165600-9132.jpg,You Are Happy,21/08/2019,16:30,Wednesday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21183,70 ,Comedy/Drama,Parental Guidance (14+),https://www.blarneyyeg.com/,BYOV
https://eventotron.imgix.net/05-27-2019-165600-9132.jpg,You Are Happy,22/08/2019,15:15,Thursday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21184,70 ,Comedy/Drama,Parental Guidance (14+),https://www.blarneyyeg.com/,BYOV
https://eventotron.imgix.net/05-27-2019-165600-9132.jpg,You Are Happy,23/08/2019,13:30,Friday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21185,70 ,Comedy/Drama,Parental Guidance (14+),https://www.blarneyyeg.com/,BYOV
https://eventotron.imgix.net/05-24-2019-220202-2977.jpg,Gender? I Hardly Know Them,16/08/2019,22:15,Friday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21186,60 ,Improv/Sketch,Parental Guidance (14+),tinybearjaws.com,BYOV
https://eventotron.imgix.net/05-24-2019-220202-2977.jpg,Gender? I Hardly Know Them,17/08/2019,18:45,Saturday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21187,60 ,Improv/Sketch,Parental Guidance (14+),tinybearjaws.com,BYOV
https://eventotron.imgix.net/05-24-2019-220202-2977.jpg,Gender? I Hardly Know Them,20/08/2019,22:15,Tuesday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21188,60 ,Improv/Sketch,Parental Guidance (14+),tinybearjaws.com,BYOV
https://eventotron.imgix.net/05-24-2019-220202-2977.jpg,Gender? I Hardly Know Them,22/08/2019,20:30,Thursday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21189,60 ,Improv/Sketch,Parental Guidance (14+),tinybearjaws.com,BYOV
https://eventotron.imgix.net/05-24-2019-220202-2977.jpg,Gender? I Hardly Know Them,23/08/2019,20:15,Friday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21190,60 ,Improv/Sketch,Parental Guidance (14+),tinybearjaws.com,BYOV
https://eventotron.imgix.net/05-24-2019-220202-2977.jpg,Gender? I Hardly Know Them,24/08/2019,15:30,Saturday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21191,60 ,Improv/Sketch,Parental Guidance (14+),tinybearjaws.com,BYOV
https://eventotron.imgix.net/05-24-2019-220202-2977.jpg,Gender? I Hardly Know Them,25/08/2019,18:45,Sunday,BYOV19 - 19: Sugar Swing Ballroom: Upstairs,https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21192,60 ,Improv/Sketch,Parental Guidance (14+),tinybearjaws.com,BYOV
https://eventotron.imgix.net/05-24-2019-055325-7799.jpg,Border Breakdown,16/08/2019,22:30,Friday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21193,55 ,Comedy,Parental Guidance (14+),inadmissibleproductions.com,BYOV
https://eventotron.imgix.net/05-24-2019-055325-7799.jpg,Border Breakdown,17/08/2019,16:30,Saturday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21194,55 ,Comedy,Parental Guidance (14+),inadmissibleproductions.com,BYOV
https://eventotron.imgix.net/05-24-2019-055325-7799.jpg,Border Breakdown,18/08/2019,22:30,Sunday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21195,55 ,Comedy,Parental Guidance (14+),inadmissibleproductions.com,BYOV
https://eventotron.imgix.net/05-24-2019-055325-7799.jpg,Border Breakdown,19/08/2019,20:30,Monday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21196,55 ,Comedy,Parental Guidance (14+),inadmissibleproductions.com,BYOV
https://eventotron.imgix.net/05-24-2019-055325-7799.jpg,Border Breakdown,20/08/2019,13:30,Tuesday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21197,55 ,Comedy,Parental Guidance (14+),inadmissibleproductions.com,BYOV
https://eventotron.imgix.net/05-24-2019-055325-7799.jpg,Border Breakdown,21/08/2019,16:00,Wednesday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21198,55 ,Comedy,Parental Guidance (14+),inadmissibleproductions.com,BYOV
https://eventotron.imgix.net/05-24-2019-055325-7799.jpg,Border Breakdown,22/08/2019,20:00,Thursday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21199,55 ,Comedy,Parental Guidance (14+),inadmissibleproductions.com,BYOV
https://eventotron.imgix.net/05-24-2019-055325-7799.jpg,Border Breakdown,23/08/2019,14:15,Friday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21200,55 ,Comedy,Parental Guidance (14+),inadmissibleproductions.com,BYOV
https://eventotron.imgix.net/05-24-2019-055325-7799.jpg,Border Breakdown,24/08/2019,12:00,Saturday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21201,55 ,Comedy,Parental Guidance (14+),inadmissibleproductions.com,BYOV
https://eventotron.imgix.net/05-24-2019-055325-7799.jpg,Border Breakdown,25/08/2019,18:30,Sunday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21202,55 ,Comedy,Parental Guidance (14+),inadmissibleproductions.com,BYOV
https://eventotron.imgix.net/05-29-2019-180327-3771.jpg,MEAT The Musical,16/08/2019,20:30,Friday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21203,75 ,Music/Musical Theatre,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/05-29-2019-180327-3771.jpg,MEAT The Musical,17/08/2019,14:15,Saturday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21204,75 ,Music/Musical Theatre,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/05-29-2019-180327-3771.jpg,MEAT The Musical,18/08/2019,20:30,Sunday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21205,75 ,Music/Musical Theatre,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/05-29-2019-180327-3771.jpg,MEAT The Musical,19/08/2019,14:15,Monday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21206,75 ,Music/Musical Theatre,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/05-29-2019-180327-3771.jpg,MEAT The Musical,21/08/2019,13:45,Wednesday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21207,75 ,Music/Musical Theatre,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/05-29-2019-180327-3771.jpg,MEAT The Musical,22/08/2019,16:00,Thursday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21209,75 ,Music/Musical Theatre,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/05-29-2019-180327-3771.jpg,MEAT The Musical,24/08/2019,16:00,Saturday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21210,75 ,Music/Musical Theatre,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/05-29-2019-180327-3771.jpg,MEAT The Musical,25/08/2019,12:00,Sunday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21212,75 ,Music/Musical Theatre,Parental Guidance (14+),#,BYOV
https://eventotron.imgix.net/05-27-2019-142642-3005.jpg,Along For the Bride,16/08/2019,16:30,Friday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21213,60 ,Comedy,Family Friendly,#,BYOV
https://eventotron.imgix.net/05-27-2019-142642-3005.jpg,Along For the Bride,17/08/2019,22:30,Saturday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21214,60 ,Comedy,Family Friendly,#,BYOV
https://eventotron.imgix.net/05-27-2019-142642-3005.jpg,Along For the Bride,18/08/2019,14:15,Sunday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21215,60 ,Comedy,Family Friendly,#,BYOV
https://eventotron.imgix.net/05-27-2019-142642-3005.jpg,Along For the Bride,19/08/2019,18:45,Monday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21216,60 ,Comedy,Family Friendly,#,BYOV
https://eventotron.imgix.net/05-27-2019-142642-3005.jpg,Along For the Bride,20/08/2019,19:45,Tuesday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21217,60 ,Comedy,Family Friendly,#,BYOV
https://eventotron.imgix.net/05-27-2019-142642-3005.jpg,Along For the Bride,21/08/2019,12:00,Wednesday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21218,60 ,Comedy,Family Friendly,#,BYOV
https://eventotron.imgix.net/05-27-2019-142642-3005.jpg,Along For the Bride,22/08/2019,14:15,Thursday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21219,60 ,Comedy,Family Friendly,#,BYOV
https://eventotron.imgix.net/05-27-2019-142642-3005.jpg,Along For the Bride,23/08/2019,16:00,Friday,BYOV19 - 34: Varscona Hotel (Thomas Bennett Room),https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21221,60 ,Comedy,Family Friendly,#,BYOV
